scheme_code,level,provider_key,provider_id,provider_code,parent_provider_key,name,extension_names,status
GHN_ADMIN_2025,1,1000000,1000000,,,"Hà Nội","[""hà nội"",""tp.hà nội"",""tp. hà nội"",""tp hà nội"",""thành phố hà nội"",""hanoi"",""hn"",""ha noi""]",ACTIVE
GHN_ADMIN_2025,1,1000001,1000001,,,"Hồ Chí Minh","[""hồ chí minh"",""tp.hồ chí minh"",""tp. hồ chí minh"",""tp hồ chí minh"",""thành phố hồ chí minh"",""hcm"",""hcm"",""hcm"",""ho chi minh"",""thanh pho ho chi minh""]",ACTIVE
GHN_ADMIN_2025,1,1000002,1000002,,,Huế,"[""thừa thiên huế"",""thừa thiên - huế"",""tỉnh thừa thiên - huế"",""t.thừa thiên - huế"",""t thừa thiên - huế"",""hue"",""thuathienhue"",""tỉnh thừa thiên huế"",""thanh pho hue"",""thành phố huế"",""tp huế""]",ACTIVE
GHN_ADMIN_2025,1,1000003,1000003,,,"Đà Nẵng","[""đà nẵng"",""tp.đà nẵng"",""tp. đà nẵng"",""tp đà nẵng"",""thành phố đà nẵng"",""da nang"",""thanh pho da nang""]",ACTIVE
GHN_ADMIN_2025,1,1000004,1000004,,,"Hải Phòng","[""hải phòng"",""tp.hải phòng"",""tp. hải phòng"",""tp hải phòng"",""thành phố hải phòng"",""hai phong"",""thanh pho hai phong""]",ACTIVE
GHN_ADMIN_2025,1,1000005,1000005,,,"Cần Thơ","[""cần thơ"",""tp.cần thơ"",""tp. cần thơ"",""tp cần thơ"",""thành phố cần thơ"",""can tho"",""thanh pho can tho""]",ACTIVE
GHN_ADMIN_2025,1,1000006,1000006,,,"Đồng Nai","[""đồng nai"",""tỉnh đồng nai"",""t.đồng nai"",""t đồng nai"",""dong nai"",""tinh dong nai""]",ACTIVE
GHN_ADMIN_2025,1,1000007,1000007,,,"Gia Lai","[""gia lai"",""tỉnh gia lai"",""t.gia lai"",""t gia lai"",""tinh gia lai""]",ACTIVE
GHN_ADMIN_2025,1,1000008,1000008,,,"Khánh Hòa","[""khánh hòa"",""tỉnh khánh hòa"",""t.khánh hòa"",""t khánh hòa"",""khanh hoa"",""tinh khanh hoa""]",ACTIVE
GHN_ADMIN_2025,1,1000009,1000009,,,"Lâm Đồng","[""lâm đồng"",""tỉnh lâm đồng"",""t.lâm đồng"",""t lâm đồng"",""lam dong"",""tinh lam dong""]",ACTIVE
GHN_ADMIN_2025,1,1000010,1000010,,,"Đắk Lắk","[""đắk lắk"",""tỉnh đắk lắk"",""t.đắk lắk"",""t đắk lắk"",""dak lak"",""tinh dak lak"",""daklak"",""daklak"",""tinh daklak"",""tinh daklak""]",ACTIVE
GHN_ADMIN_2025,1,1000011,1000011,,,"Vĩnh Long","[""vĩnh long"",""tỉnh vĩnh long"",""t.vĩnh long"",""t vĩnh long"",""vinh long"",""tinh vinh long""]",ACTIVE
GHN_ADMIN_2025,1,1000012,1000012,,,"Đồng Tháp","[""đồng tháp"",""tỉnh đồng tháp"",""t.đồng tháp"",""t đồng tháp"",""dong thap"",""tinh dong thap""]",ACTIVE
GHN_ADMIN_2025,1,1000013,1000013,,,"An Giang","[""an giang"",""tỉnh an giang"",""t.an giang"",""t an giang"",""tinh an giang""]",ACTIVE
GHN_ADMIN_2025,1,1000014,1000014,,,"Tuyên Quang","[""tuyên quang"",""tỉnh tuyên quang"",""t.tuyên quang"",""t tuyên quang"",""tuyen quang"",""tinh tuyen quang""]",ACTIVE
GHN_ADMIN_2025,1,1000015,1000015,,,"Phú Thọ","[""phú thọ"",""tỉnh phú thọ"",""t.phú thọ"",""t phú thọ"",""phu tho"",""tinh phu tho""]",ACTIVE
GHN_ADMIN_2025,1,1000016,1000016,,,"Ninh Bình","[""ninh bình"",""tỉnh ninh bình"",""t.ninh bình"",""t ninh bình"",""ninh binh"",""tinh ninh binh""]",ACTIVE
GHN_ADMIN_2025,1,1000017,1000017,,,"Quảng Trị","[""quảng trị"",""tỉnh quảng trị"",""t.quảng trị"",""t quảng trị"",""quang tri"",""tinh quang tri""]",ACTIVE
GHN_ADMIN_2025,1,1000018,1000018,,,"Tây Ninh","[""tây ninh"",""tỉnh tây ninh"",""t.tây ninh"",""t tây ninh"",""tay ninh"",""tinh tay ninh""]",ACTIVE
GHN_ADMIN_2025,1,1000019,1000019,,,"Quảng Ngãi","[""quảng ngãi"",""tỉnh quảng ngãi"",""t.quảng ngãi"",""t quảng ngãi"",""quang ngai"",""tinh quang ngai""]",ACTIVE
GHN_ADMIN_2025,1,1000020,1000020,,,"Thái Nguyên","[""thái nguyên"",""tỉnh thái nguyên"",""t.thái nguyên"",""t thái nguyên"",""thai nguyen"",""tinh thai nguyen""]",ACTIVE
GHN_ADMIN_2025,1,1000021,1000021,,,"Bắc Ninh","[""bắc ninh"",""tỉnh bắc ninh"",""t.bắc ninh"",""t bắc ninh"",""bac ninh"",""tinh bac ninh""]",ACTIVE
GHN_ADMIN_2025,1,1000022,1000022,,,"Cà Mau","[""cà mau"",""tỉnh cà mau"",""t.cà mau"",""t cà mau"",""ca mau"",""ca mau"",""cà mau"",""cà mau"",""tinh ca mau""]",ACTIVE
GHN_ADMIN_2025,1,1000023,1000023,,,"Hưng Yên","[""hưng yên"",""tỉnh hưng yên"",""t.hưng yên"",""t hưng yên"",""hung yen"",""tinh hung yen""]",ACTIVE
GHN_ADMIN_2025,1,1000024,1000024,,,"Lào Cai","[""lào cai"",""tỉnh lào cai"",""t.lào cai"",""t lào cai"",""lao cai"",""tinh lao cai""]",ACTIVE
GHN_ADMIN_2025,1,1000025,1000025,,,"Lai Châu","[""lai châu"",""tỉnh lai châu"",""t.lai châu"",""t lai châu"",""laichau""]",ACTIVE
GHN_ADMIN_2025,1,1000026,1000026,,,"Điện Biên","[""điện biên"",""tỉnh điện biên"",""t.điện biên"",""t điện biên"",""dienbien""]",ACTIVE
GHN_ADMIN_2025,1,1000027,1000027,,,"Sơn La","[""sơn la"",""tỉnh sơn la"",""t.sơn la"",""t sơn la"",""sonla""]",ACTIVE
GHN_ADMIN_2025,1,1000028,1000028,,,"Quảng Ninh","[""quảng ninh"",""tỉnh quảng ninh"",""t.quảng ninh"",""t quảng ninh"",""quangninh""]",ACTIVE
GHN_ADMIN_2025,1,1000029,1000029,,,"Hà Tĩnh","[""hà tĩnh"",""tỉnh hà tĩnh"",""t.hà tĩnh"",""t hà tĩnh"",""hatinh""]",ACTIVE
GHN_ADMIN_2025,1,1000030,1000030,,,"Thanh Hóa","[""thanh hóa"",""tỉnh thanh hóa"",""t.thanh hóa"",""t thanh hóa"",""thanhhoa""]",ACTIVE
GHN_ADMIN_2025,1,1000031,1000031,,,"Nghệ An","[""nghệ an"",""tỉnh nghệ an"",""t.nghệ an"",""t nghệ an"",""nghean""]",ACTIVE
GHN_ADMIN_2025,1,1000032,1000032,,,"Cao Bằng","[""cao bằng"",""tỉnh cao bằng"",""t.cao bằng"",""t cao bằng"",""caobang""]",ACTIVE
GHN_ADMIN_2025,1,1000033,1000033,,,"Lạng Sơn","[""lạng sơn"",""tỉnh lạng sơn"",""t.lạng sơn"",""t lạng sơn"",""langson""]",ACTIVE
GHN_ADMIN_2025,2,1003354,1003354,,1000000,"Xã Ba Vì","[""xã ba vì"",""x.ba vì"",""x ba vì"",""ba vì"",""ba vi"",""xa ba vi"",""xabavi"",""bavi""]",ACTIVE
GHN_ADMIN_2025,2,1003355,1003355,,1000000,"Xã Bất Bạt","[""xã bất bạt"",""x.bất bạt"",""x bất bạt"",""bất bạt"",""bat bat"",""xa bat bat"",""xabatbat"",""batbat""]",ACTIVE
GHN_ADMIN_2025,2,1003356,1003356,,1000000,"Xã Cổ Đô","[""xã cổ đô"",""x.cổ đô"",""x cổ đô"",""cổ đô"",""co do"",""xa co do"",""xacodo"",""codo""]",ACTIVE
GHN_ADMIN_2025,2,1003357,1003357,,1000000,"Xã Minh Châu","[""xã minh châu"",""x.minh châu"",""x minh châu"",""minh châu"",""minh chau"",""xa minh chau"",""xaminhchau"",""minhchau""]",ACTIVE
GHN_ADMIN_2025,2,1003358,1003358,,1000000,"Xã Quảng Oai","[""xã quảng oai"",""x.quảng oai"",""x quảng oai"",""quảng oai"",""quang oai"",""xa quang oai"",""xaquangoai"",""quangoai""]",ACTIVE
GHN_ADMIN_2025,2,1003359,1003359,,1000000,"Xã Suối Hai","[""xã suối hai"",""x.suối hai"",""x suối hai"",""suối hai"",""suoi hai"",""xa suoi hai"",""xasuoihai"",""suoihai""]",ACTIVE
GHN_ADMIN_2025,2,1003360,1003360,,1000000,"Xã Vật Lại","[""xã vật lại"",""x.vật lại"",""x vật lại"",""vật lại"",""vat lai"",""xa vat lai"",""xavatlai"",""vatlai""]",ACTIVE
GHN_ADMIN_2025,2,1003361,1003361,,1000000,"Xã Yên Bài","[""xã yên bài"",""x.yên bài"",""x yên bài"",""yên bài"",""yen bai"",""xa yen bai"",""xayenbai"",""yenbai""]",ACTIVE
GHN_ADMIN_2025,2,1003362,1003362,,1000000,"Phường Chương Mỹ","[""phường chương mỹ"",""p.chương mỹ"",""p chương mỹ"",""chương mỹ"",""chuong my"",""phuong chuong my"",""phuongchuongmy"",""chuongmy""]",ACTIVE
GHN_ADMIN_2025,2,1003363,1003363,,1000000,"Xã Hòa Phú","[""xã hòa phú"",""x.hòa phú"",""x hòa phú"",""hòa phú"",""hoa phu"",""xa hoa phu"",""xahoaphu"",""hoaphu""]",ACTIVE
GHN_ADMIN_2025,2,1003364,1003364,,1000000,"Xã Phú Nghĩa","[""xã phú nghĩa"",""x.phú nghĩa"",""x phú nghĩa"",""phú nghĩa"",""phu nghia"",""xa phu nghia"",""xaphunghia"",""phunghia""]",ACTIVE
GHN_ADMIN_2025,2,1003365,1003365,,1000000,"Xã Quảng Bị","[""xã quảng bị"",""x.quảng bị"",""x quảng bị"",""quảng bị"",""quang bi"",""xa quang bi"",""xaquangbi"",""quangbi""]",ACTIVE
GHN_ADMIN_2025,2,1003366,1003366,,1000000,"Xã Trần Phú","[""xã trần phú"",""x.trần phú"",""x trần phú"",""trần phú"",""tran phu"",""xa tran phu"",""xatranphu"",""tranphu""]",ACTIVE
GHN_ADMIN_2025,2,1003367,1003367,,1000000,"Xã Xuân Mai","[""xã xuân mai"",""x.xuân mai"",""x xuân mai"",""xuân mai"",""xuan mai"",""xa xuan mai"",""xaxuanmai"",""xuanmai""]",ACTIVE
GHN_ADMIN_2025,2,1003368,1003368,,1000000,"Xã Bát Tràng","[""xã bát tràng"",""x.bát tràng"",""x bát tràng"",""bát tràng"",""bat trang"",""xa bat trang"",""xabattrang"",""battrang""]",ACTIVE
GHN_ADMIN_2025,2,1003369,1003369,,1000000,"Xã Gia Lâm","[""xã gia lâm"",""x.gia lâm"",""x gia lâm"",""gia lâm"",""gia lam"",""xa gia lam"",""xagialam"",""gialam""]",ACTIVE
GHN_ADMIN_2025,2,1003370,1003370,,1000000,"Xã Phù Đổng","[""xã phù đổng"",""x.phù đổng"",""x phù đổng"",""phù đổng"",""phu dong"",""xa phu dong"",""xaphudong"",""phudong""]",ACTIVE
GHN_ADMIN_2025,2,1003371,1003371,,1000000,"Xã Thuận An","[""xã thuận an"",""x.thuận an"",""x thuận an"",""thuận an"",""thuan an"",""xa thuan an"",""xathuanan"",""thuanan""]",ACTIVE
GHN_ADMIN_2025,2,1003372,1003372,,1000000,"Xã An Khánh","[""xã an khánh"",""x.an khánh"",""x an khánh"",""an khánh"",""an khanh"",""xa an khanh"",""xaankhanh"",""ankhanh""]",ACTIVE
GHN_ADMIN_2025,2,1003373,1003373,,1000000,"Xã Dương Hòa","[""xã dương hòa"",""x.dương hòa"",""x dương hòa"",""dương hòa"",""duong hoa"",""xa duong hoa"",""xaduonghoa"",""duonghoa""]",ACTIVE
GHN_ADMIN_2025,2,1003374,1003374,,1000000,"Xã Hoài Đức","[""xã hoài đức"",""x.hoài đức"",""x hoài đức"",""hoài đức"",""hoai duc"",""xa hoai duc"",""xahoaiduc"",""hoaiduc""]",ACTIVE
GHN_ADMIN_2025,2,1003375,1003375,,1000000,"Xã Sơn Đồng","[""xã sơn đồng"",""x.sơn đồng"",""x sơn đồng"",""sơn đồng"",""son dong"",""xa son dong"",""xasondong"",""sondong""]",ACTIVE
GHN_ADMIN_2025,2,1003376,1003376,,1000000,"Xã Mê Linh","[""xã mê linh"",""x.mê linh"",""x mê linh"",""mê linh"",""me linh"",""xa me linh"",""xamelinh"",""melinh""]",ACTIVE
GHN_ADMIN_2025,2,1003377,1003377,,1000000,"Xã Quang Minh","[""xã quang minh"",""x.quang minh"",""x quang minh"",""quang minh"",""xa quang minh"",""xaquangminh"",""quangminh""]",ACTIVE
GHN_ADMIN_2025,2,1003378,1003378,,1000000,"Xã Tiến Thắng","[""xã tiến thắng"",""x.tiến thắng"",""x tiến thắng"",""tiến thắng"",""tien thang"",""xa tien thang"",""xatienthang"",""tienthang""]",ACTIVE
GHN_ADMIN_2025,2,1003379,1003379,,1000000,"Xã Yên Lãng","[""xã yên lãng"",""x.yên lãng"",""x yên lãng"",""yên lãng"",""yen lang"",""xa yen lang"",""xayenlang"",""yenlang""]",ACTIVE
GHN_ADMIN_2025,2,1003380,1003380,,1000000,"Xã Hương Sơn","[""xã hương sơn"",""x.hương sơn"",""x hương sơn"",""hương sơn"",""huong son"",""xa huong son"",""xahuongson"",""huongson""]",ACTIVE
GHN_ADMIN_2025,2,1003381,1003381,,1000000,"Xã Hồng Sơn","[""xã hồng sơn"",""x.hồng sơn"",""x hồng sơn"",""hồng sơn"",""hong son"",""xa hong son"",""xahongson"",""hongson""]",ACTIVE
GHN_ADMIN_2025,2,1003382,1003382,,1000000,"Xã Mỹ Đức","[""xã mỹ đức"",""x.mỹ đức"",""x mỹ đức"",""mỹ đức"",""my duc"",""xa my duc"",""xamyduc"",""myduc""]",ACTIVE
GHN_ADMIN_2025,2,1003383,1003383,,1000000,"Xã Phúc Sơn","[""xã phúc sơn"",""x.phúc sơn"",""x phúc sơn"",""phúc sơn"",""phuc son"",""xa phuc son"",""xaphucson"",""phucson""]",ACTIVE
GHN_ADMIN_2025,2,1003384,1003384,,1000000,"Xã Chuyên Mỹ","[""xã chuyên mỹ"",""x.chuyên mỹ"",""x chuyên mỹ"",""chuyên mỹ"",""chuyen my"",""xa chuyen my"",""xachuyenmy"",""chuyenmy""]",ACTIVE
GHN_ADMIN_2025,2,1003385,1003385,,1000000,"Xã Phú Xuyên","[""xã phú xuyên"",""x.phú xuyên"",""x phú xuyên"",""phú xuyên"",""phu xuyen"",""xa phu xuyen"",""xaphuxuyen"",""phuxuyen""]",ACTIVE
GHN_ADMIN_2025,2,1003386,1003386,,1000000,"Xã Phượng Dực","[""xã phượng dực"",""x.phượng dực"",""x phượng dực"",""phượng dực"",""phuong duc"",""xa phuong duc"",""xaphuongduc"",""phuongduc""]",ACTIVE
GHN_ADMIN_2025,2,1003387,1003387,,1000000,"Xã Đại Xuyên","[""xã đại xuyên"",""x.đại xuyên"",""x đại xuyên"",""đại xuyên"",""dai xuyen"",""xa dai xuyen"",""xadaixuyen"",""daixuyen""]",ACTIVE
GHN_ADMIN_2025,2,1003388,1003388,,1000000,"Xã Hát Môn","[""xã hát môn"",""x.hát môn"",""x hát môn"",""hát môn"",""hat mon"",""xa hat mon"",""xahatmon"",""hatmon""]",ACTIVE
GHN_ADMIN_2025,2,1003389,1003389,,1000000,"Xã Phúc Lộc","[""xã phúc lộc"",""x.phúc lộc"",""x phúc lộc"",""phúc lộc"",""phuc loc"",""xa phuc loc"",""xaphucloc"",""phucloc""]",ACTIVE
GHN_ADMIN_2025,2,1003390,1003390,,1000000,"Xã Phúc Thọ","[""xã phúc thọ"",""x.phúc thọ"",""x phúc thọ"",""phúc thọ"",""phuc tho"",""xa phuc tho"",""xaphuctho"",""phuctho""]",ACTIVE
GHN_ADMIN_2025,2,1003391,1003391,,1000000,"Xã Hưng Đạo","[""xã hưng đạo"",""x.hưng đạo"",""x hưng đạo"",""hưng đạo"",""hung dao"",""xa hung dao"",""xahungdao"",""hungdao""]",ACTIVE
GHN_ADMIN_2025,2,1003392,1003392,,1000000,"Xã Kiều Phú","[""xã kiều phú"",""x.kiều phú"",""x kiều phú"",""kiều phú"",""kieu phu"",""xa kieu phu"",""xakieuphu"",""kieuphu""]",ACTIVE
GHN_ADMIN_2025,2,1003393,1003393,,1000000,"Xã Phú Cát","[""xã phú cát"",""x.phú cát"",""x phú cát"",""phú cát"",""phu cat"",""xa phu cat"",""xaphucat"",""phucat""]",ACTIVE
GHN_ADMIN_2025,2,1003394,1003394,,1000000,"Xã Quốc Oai","[""xã quốc oai"",""x.quốc oai"",""x quốc oai"",""quốc oai"",""quoc oai"",""xa quoc oai"",""xaquocoai"",""quocoai""]",ACTIVE
GHN_ADMIN_2025,2,1003395,1003395,,1000000,"Xã Kim Anh","[""xã kim anh"",""x.kim anh"",""x kim anh"",""kim anh"",""xa kim anh"",""xakimanh"",""kimanh""]",ACTIVE
GHN_ADMIN_2025,2,1003396,1003396,,1000000,"Xã Nội Bài","[""xã nội bài"",""x.nội bài"",""x nội bài"",""nội bài"",""noi bai"",""xa noi bai"",""xanoibai"",""noibai""]",ACTIVE
GHN_ADMIN_2025,2,1003397,1003397,,1000000,"Xã Sóc Sơn","[""xã sóc sơn"",""x.sóc sơn"",""x sóc sơn"",""sóc sơn"",""soc son"",""xa soc son"",""xasocson"",""socson""]",ACTIVE
GHN_ADMIN_2025,2,1003398,1003398,,1000000,"Xã Trung Giã","[""xã trung giã"",""x.trung giã"",""x trung giã"",""trung giã"",""trung gia"",""xa trung gia"",""xatrunggia"",""trunggia""]",ACTIVE
GHN_ADMIN_2025,2,1003399,1003399,,1000000,"Xã Đa Phúc","[""xã đa phúc"",""x.đa phúc"",""x đa phúc"",""đa phúc"",""da phuc"",""xa da phuc"",""xadaphuc"",""daphuc""]",ACTIVE
GHN_ADMIN_2025,2,1003400,1003400,,1000000,"Xã Bình Minh","[""xã bình minh"",""x.bình minh"",""x bình minh"",""bình minh"",""binh minh"",""xa binh minh"",""xabinhminh"",""binhminh""]",ACTIVE
GHN_ADMIN_2025,2,1003401,1003401,,1000000,"Xã Dân Hòa","[""xã dân hòa"",""x.dân hòa"",""x dân hòa"",""dân hòa"",""dan hoa"",""xa dan hoa"",""xadanhoa"",""danhoa""]",ACTIVE
GHN_ADMIN_2025,2,1003402,1003402,,1000000,"Xã Tam Hưng","[""xã tam hưng"",""x.tam hưng"",""x tam hưng"",""tam hưng"",""tam hung"",""xa tam hung"",""xatamhung"",""tamhung""]",ACTIVE
GHN_ADMIN_2025,2,1003403,1003403,,1000000,"Xã Thanh Oai","[""xã thanh oai"",""x.thanh oai"",""x thanh oai"",""thanh oai"",""xa thanh oai"",""xathanhoai"",""thanhoai""]",ACTIVE
GHN_ADMIN_2025,2,1003404,1003404,,1000000,"Phường Thanh Liệt","[""phường thanh liệt"",""p.thanh liệt"",""p thanh liệt"",""thanh liệt"",""thanh liet"",""phuong thanh liet"",""phuongthanhliet"",""thanhliet""]",ACTIVE
GHN_ADMIN_2025,2,1003405,1003405,,1000000,"Xã Nam Phù","[""xã nam phù"",""x.nam phù"",""x nam phù"",""nam phù"",""nam phu"",""xa nam phu"",""xanamphu"",""namphu""]",ACTIVE
GHN_ADMIN_2025,2,1003406,1003406,,1000000,"Xã Ngọc Hồi","[""xã ngọc hồi"",""x.ngọc hồi"",""x ngọc hồi"",""ngọc hồi"",""ngoc hoi"",""xa ngoc hoi"",""xangochoi"",""ngochoi""]",ACTIVE
GHN_ADMIN_2025,2,1003407,1003407,,1000000,"Xã Thanh Trì","[""xã thanh trì"",""x.thanh trì"",""x thanh trì"",""thanh trì"",""thanh tri"",""xa thanh tri"",""xathanhtri"",""thanhtri""]",ACTIVE
GHN_ADMIN_2025,2,1003408,1003408,,1000000,"Xã Đại Thanh","[""xã đại thanh"",""x.đại thanh"",""x đại thanh"",""đại thanh"",""dai thanh"",""xa dai thanh"",""xadaithanh"",""daithanh""]",ACTIVE
GHN_ADMIN_2025,2,1003409,1003409,,1000000,"Xã Chương Dương","[""xã chương dương"",""x.chương dương"",""x chương dương"",""chương dương"",""chuong duong"",""xa chuong duong"",""xachuongduong"",""chuongduong""]",ACTIVE
GHN_ADMIN_2025,2,1003410,1003410,,1000000,"Xã Hồng Vân","[""xã hồng vân"",""x.hồng vân"",""x hồng vân"",""hồng vân"",""hong van"",""xa hong van"",""xahongvan"",""hongvan""]",ACTIVE
GHN_ADMIN_2025,2,1003411,1003411,,1000000,"Xã Thường Tín","[""xã thường tín"",""x.thường tín"",""x thường tín"",""thường tín"",""thuong tin"",""xa thuong tin"",""xathuongtin"",""thuongtin""]",ACTIVE
GHN_ADMIN_2025,2,1003412,1003412,,1000000,"Xã Thượng Phúc","[""xã thượng phúc"",""x.thượng phúc"",""x thượng phúc"",""thượng phúc"",""thuong phuc"",""xa thuong phuc"",""xathuongphuc"",""thuongphuc""]",ACTIVE
GHN_ADMIN_2025,2,1003413,1003413,,1000000,"Xã Hòa Lạc","[""xã hòa lạc"",""x.hòa lạc"",""x hòa lạc"",""hòa lạc"",""hoa lac"",""xa hoa lac"",""xahoalac"",""hoalac""]",ACTIVE
GHN_ADMIN_2025,2,1003414,1003414,,1000000,"Xã Hạ Bằng","[""xã hạ bằng"",""x.hạ bằng"",""x hạ bằng"",""hạ bằng"",""ha bang"",""xa ha bang"",""xahabang"",""habang""]",ACTIVE
GHN_ADMIN_2025,2,1003415,1003415,,1000000,"Xã Thạch Thất","[""xã thạch thất"",""x.thạch thất"",""x thạch thất"",""thạch thất"",""thach that"",""xa thach that"",""xathachthat"",""thachthat""]",ACTIVE
GHN_ADMIN_2025,2,1003416,1003416,,1000000,"Xã Tây Phương","[""xã tây phương"",""x.tây phương"",""x tây phương"",""tây phương"",""tay phuong"",""xa tay phuong"",""xatayphuong"",""tayphuong""]",ACTIVE
GHN_ADMIN_2025,2,1003417,1003417,,1000000,"Xã Yên Xuân","[""xã yên xuân"",""x.yên xuân"",""x yên xuân"",""yên xuân"",""yen xuan"",""xa yen xuan"",""xayenxuan"",""yenxuan""]",ACTIVE
GHN_ADMIN_2025,2,1003418,1003418,,1000000,"Xã Liên Minh","[""xã liên minh"",""x.liên minh"",""x liên minh"",""liên minh"",""lien minh"",""xa lien minh"",""xalienminh"",""lienminh""]",ACTIVE
GHN_ADMIN_2025,2,1003419,1003419,,1000000,"Xã Ô Diên","[""xã ô diên"",""x.ô diên"",""x ô diên"",""ô diên"",""o dien"",""xa o dien"",""xaodien"",""odien""]",ACTIVE
GHN_ADMIN_2025,2,1003420,1003420,,1000000,"Xã Đan Phượng","[""xã đan phượng"",""x.đan phượng"",""x đan phượng"",""đan phượng"",""dan phuong"",""xa dan phuong"",""xadanphuong"",""danphuong""]",ACTIVE
GHN_ADMIN_2025,2,1003421,1003421,,1000000,"Xã Phúc Thịnh","[""xã phúc thịnh"",""x.phúc thịnh"",""x phúc thịnh"",""phúc thịnh"",""phuc thinh"",""xa phuc thinh"",""xaphucthinh"",""phucthinh""]",ACTIVE
GHN_ADMIN_2025,2,1003422,1003422,,1000000,"Xã Thiên Lộc","[""xã thiên lộc"",""x.thiên lộc"",""x thiên lộc"",""thiên lộc"",""thien loc"",""xa thien loc"",""xathienloc"",""thienloc""]",ACTIVE
GHN_ADMIN_2025,2,1003423,1003423,,1000000,"Xã Thư Lâm","[""xã thư lâm"",""x.thư lâm"",""x thư lâm"",""thư lâm"",""thu lam"",""xa thu lam"",""xathulam"",""thulam""]",ACTIVE
GHN_ADMIN_2025,2,1003424,1003424,,1000000,"Xã Vĩnh Thanh","[""xã vĩnh thanh"",""x.vĩnh thanh"",""x vĩnh thanh"",""vĩnh thanh"",""vinh thanh"",""xa vinh thanh"",""xavinhthanh"",""vinhthanh""]",ACTIVE
GHN_ADMIN_2025,2,1003425,1003425,,1000000,"Xã Đông Anh","[""xã đông anh"",""x.đông anh"",""x đông anh"",""đông anh"",""dong anh"",""xa dong anh"",""xadonganh"",""donganh""]",ACTIVE
GHN_ADMIN_2025,2,1003426,1003426,,1000000,"Xã Hòa Xá","[""xã hòa xá"",""x.hòa xá"",""x hòa xá"",""hòa xá"",""hoa xa"",""xa hoa xa"",""xahoaxa"",""hoaxa""]",ACTIVE
GHN_ADMIN_2025,2,1003427,1003427,,1000000,"Xã Vân Đình","[""xã vân đình"",""x.vân đình"",""x vân đình"",""vân đình"",""van dinh"",""xa van dinh"",""xavandinh"",""vandinh""]",ACTIVE
GHN_ADMIN_2025,2,1003428,1003428,,1000000,"Xã Ứng Hòa","[""xã ứng hòa"",""x.ứng hòa"",""x ứng hòa"",""ứng hòa"",""ung hoa"",""xa ung hoa"",""xaunghoa"",""unghoa""]",ACTIVE
GHN_ADMIN_2025,2,1003429,1003429,,1000000,"Xã Ứng Thiên","[""xã ứng thiên"",""x.ứng thiên"",""x ứng thiên"",""ứng thiên"",""ung thien"",""xa ung thien"",""xaungthien"",""ungthien""]",ACTIVE
GHN_ADMIN_2025,2,1003430,1003430,,1000000,"Phường Ba Đình","[""phường ba đình"",""p.ba đình"",""p ba đình"",""ba đình"",""ba dinh"",""phuong ba dinh"",""phuongbadinh"",""badinh""]",ACTIVE
GHN_ADMIN_2025,2,1003431,1003431,,1000000,"Phường Giảng Võ","[""phường giảng võ"",""p.giảng võ"",""p giảng võ"",""giảng võ"",""giang vo"",""phuong giang vo"",""phuonggiangvo"",""giangvo""]",ACTIVE
GHN_ADMIN_2025,2,1003432,1003432,,1000000,"Phường Ngọc Hà","[""phường ngọc hà"",""p.ngọc hà"",""p ngọc hà"",""ngọc hà"",""ngoc ha"",""phuong ngoc ha"",""phuongngocha"",""ngocha""]",ACTIVE
GHN_ADMIN_2025,2,1003433,1003433,,1000000,"Phường Phú Diễn","[""phường phú diễn"",""p.phú diễn"",""p phú diễn"",""phú diễn"",""phu dien"",""phuong phu dien"",""phuongphudien"",""phudien""]",ACTIVE
GHN_ADMIN_2025,2,1003434,1003434,,1000000,"Phường Thượng Cát","[""phường thượng cát"",""p.thượng cát"",""p thượng cát"",""thượng cát"",""thuong cat"",""phuong thuong cat"",""phuongthuongcat"",""thuongcat""]",ACTIVE
GHN_ADMIN_2025,2,1003435,1003435,,1000000,"Phường Tây Tựu","[""phường tây tựu"",""p.tây tựu"",""p tây tựu"",""tây tựu"",""tay tuu"",""phuong tay tuu"",""phuongtaytuu"",""taytuu""]",ACTIVE
GHN_ADMIN_2025,2,1003436,1003436,,1000000,"Phường Xuân Đỉnh","[""phường xuân đỉnh"",""p.xuân đỉnh"",""p xuân đỉnh"",""xuân đỉnh"",""xuan dinh"",""phuong xuan dinh"",""phuongxuandinh"",""xuandinh""]",ACTIVE
GHN_ADMIN_2025,2,1003437,1003437,,1000000,"Phường Đông Ngạc","[""phường đông ngạc"",""p.đông ngạc"",""p đông ngạc"",""đông ngạc"",""dong ngac"",""phuong dong ngac"",""phuongdongngac"",""dongngac""]",ACTIVE
GHN_ADMIN_2025,2,1003438,1003438,,1000000,"Phường Cầu Giấy","[""phường cầu giấy"",""p.cầu giấy"",""p cầu giấy"",""cầu giấy"",""cau giay"",""phuong cau giay"",""phuongcaugiay"",""caugiay""]",ACTIVE
GHN_ADMIN_2025,2,1003439,1003439,,1000000,"Phường Nghĩa Đô","[""phường nghĩa đô"",""p.nghĩa đô"",""p nghĩa đô"",""nghĩa đô"",""nghia do"",""phuong nghia do"",""phuongnghiado"",""nghiado""]",ACTIVE
GHN_ADMIN_2025,2,1003440,1003440,,1000000,"Phường Yên Hòa","[""phường yên hòa"",""p.yên hòa"",""p yên hòa"",""yên hòa"",""yen hoa"",""phuong yen hoa"",""phuongyenhoa"",""yenhoa""]",ACTIVE
